Cases,location,long,lat,Traffic,PctBeds,Distancing,SocialDist,PctVentila,AgeDistrib,Vaccines,Population,Area,PctCases,temp
551,South Dakota_Corson,-101.197,45.7089,3.675748,0.4778,3,0,0.0002,0.385826,0.77,4031,6552,136.6906475,20.500024
981,South Dakota_Custer,-103.4535,43.6774,19.108212,0.56,4,1,0.0518,0.743008,0.648,9017,4038,108.7944993,16.510004
3316,South Dakota_Davison,-98.1446,43.6749,14.144823,0.44,5,1,0.2,0.57341,0.613,19812,1132,167.3733091,22.149988
721,South Dakota_Day,-97.6074,45.3673,11.097531,0.16,3,0,0.0174,0.70655,0.559,5345,2826,134.8924228,21.475
586,South Dakota_Deuel,-96.6694,44.7599,8.134809,0.23,3,0,0,0.640657,0.691,4346,1648,134.8366314,20.416681
1564,South Dakota_Dewey,-100.8709,45.1564,4.677625,0.62,3,0,0,0.345397,0.488,5789,6333,270.1675592,20.950006
469,South Dakota_Douglas,-98.3698,43.3852,5.868605,0.29,3,0,0.0324,0.680627,0.679,2906,1123,161.3902271,22.749994
519,South Dakota_Edmunds,-99.2155,45.4185,12.425009,0.3,3,0,0,0.618941,0.709,3817,2981,135.9706576,20.85
683,South Dakota_Fall River,-103.5276,43.2393,43.671142,0.21,4,1,0,0.723821,0.585,6708,4531,101.8187239,21.450006
377,South Dakota_Faulk,-99.1454,45.0708,4.174959,0.19,3,0,0.021,0.708021,0.583,2306,2605,163.4865568,21.500024
1086,South Dakota_Grant,-96.77,45.1724,41.961172,0.14,4,1,0,0.6208,0.638,7000,1781,155.1428571,20.149988
594,South Dakota_Gregory,-99.1888,43.1942,5.202051,0.21,3,0,0,0.69152,0.652,4219,2728,140.7916568,22.050012
282,South Dakota_Haakon,-101.5391,44.293,5.754421,0.53,3,0,0.0488,0.68844,0.742,1861,4732,151.5314347,22.950006
827,South Dakota_Hamlin,-97.1883,44.6739,4.680358,0.2817,3,0,0.0042,0.538099,0.704,6234,1394,132.6596086,19.950006
367,South Dakota_Hand,-99.0039,44.5471,26.993995,0.31,3,0,0.0204,0.686891,0.666,3127,3730,117.3648865,21.899988
401,South Dakota_Hanson,-97.7872,43.6746,4.847378,0.3338,3,0,0.0571,0.504195,0.712,3489,1127,114.9326455,22.000024
101,South Dakota_Harding,-103.4959,45.5802,4.693322,0.6278,3,0,0.0141,0.57551,0.863,1311,6937,77.04042715,20.416681
2605,South Dakota_Hughes,-99.9966,44.3909,99.13175,0.62,4,1,0.02,0.538099,0.534,17336,2074,150.2653438,22.450006
935,South Dakota_Hutchinson,-97.7554,43.3345,4.386074,0.57,4,1,0,0.671029,0.634,7282,2109,128.3987915,22.450006
143,South Dakota_Hyde,-99.4857,44.5475,7.703521,0.3312,3,0,0.0124,0.716722,0.627,1281,2244,111.6315379,22.050012
312,South Dakota_Jackson,-101.6255,43.6932,2.492384,0.5725,3,0,0.0524,0.491298,0.688,3321,4846,93.94760614,21.35
285,South Dakota_Jerauld,-98.6297,44.0664,0.885931,0.21,2,0,0.0469,0.730787,0.632,1985,1380,143.5768262,21.383325
96,South Dakota_Jones,-100.694,43.9628,8.870158,0.5053,3,0,0.0152,0.694575,0.526,938,2515,102.3454158,22.199976
833,South Dakota_Kingsbury,-97.4914,44.3696,16.399473,0.07,3,0,0.0159,0.661178,0.47,4987,2237,167.0342892,21.249994
1419,South Dakota_Lake,-97.1293,44.0219,47.000052,0.42,4,1,0,0.6208,0.642,12488,1490,113.6290839,20.950006
3312,South Dakota_Lawrence,-103.7929,44.3592,27.467948,0.74,5,1,0.02,0.6208,0.626,26221,2072,126.3109721,19.199976
9000,South Dakota_Lincoln,-96.7204,43.2784,21.641799,0.32,5,1,0.2048,0.415926,0.623,63019,1497,142.8140719,21.000024
672,South Dakota_Lyman,-99.852,43.8952,8.766962,0.4139,3,0,0.0123,0.519104,0.508,3797,4420,176.9818278,22.016687
387,South Dakota_Marshall,-97.5986,45.7587,9.993846,0.36,3,0,0.0234,0.618941,0.586,4884,2294,79.23832924,20.749994
820,South Dakota_McCook,-97.3686,43.6743,4.659683,0.3792,3,0,0.1122,0.593893,0.62,5520,1494,148.5507246,21.649988
254,South Dakota_McPherson,-99.2212,45.7663,6.134701,0.39,3,0,0.0148,0.761255,0.902,2363,2983,107.4904782,20.35
3206,South Dakota_Meade,-102.7163,44.5668,41.99986,0.49,3,0,0,0.488664,0.614,28588,9020,112.1449559,20.699976
266,South Dakota_Mellette,-100.7563,43.5808,8.032118,0.5077,3,0,0.0161,0.509231,0.727,2089,3395,127.3336525,22.399988
311,South Dakota_Miner,-97.6099,44.022,8.1247,0.3531,3,0,0.0549,0.638895,0.568,2202,1481,141.2352407,21.85
32895,South Dakota_Minnehaha,-96.7911,43.6744,86.650262,0.66,5,1,0.28,0.440781,0.507,196659,2108,167.2692325,20.550012
692,South Dakota_Moody,-96.6708,44.0227,14.957945,0.43,3,0,0,0.579674,0.619,6525,1349,106.0536398,20.249994
2160,South Dakota_Oglala Lakota,-102.5555,43.3375,19.739497,0.67,3,0,0,0.216877,0.513,14070,5430,153.5181237,21.450006
15147,South Dakota_Pennington,-102.8241,44.0026,53.069404,0.9,5,1,0.37,0.551736,0.638,115926,7213,130.6609389,22.550012
366,South Dakota_Perkins,-102.4756,45.4905,4.776283,0.5416,3,0,0.0103,0.667774,0.784,2832,7485,129.2372881,20.199976
401,South Dakota_Potter,-99.955,45.0658,11.393766,0.29,3,0,0,0.743008,0.579,2163,2327,185.3906611,22.500024
1432,South Dakota_Roberts,-96.9467,45.6298,13.078985,0.35,4,1,0,0.601781,0.56,10331,2941,138.6119446,19.649988
350,South Dakota_Sanborn,-98.091,44.0235,7.748619,0.2882,3,0,0.0614,0.59588,0.633,2322,1478,150.7321275,22.050012
878,South Dakota_Spink,-98.3463,44.9384,21.901978,0.14,3,0,0,0.622649,0.665,6319,3911,138.9460358,22.500024
368,South Dakota_Stanley,-100.7349,44.4138,47.6258,0.5074,4,1,0.0206,0.585834,0.505,3121,3929,117.910926,22.649988
149,South Dakota_Sully,-100.1278,44.7157,0.763601,0.431,3,0,0.0101,0.662838,0.714,1391,2772,107.1171819,23.149988
1285,South Dakota_Todd,-100.7196,43.1934,26.596859,0.66,3,0,0,0.253394,0.603,10313,3602,124.6000194,21.749994
780,South Dakota_Tripp,-99.8855,43.3446,57.063288,0.53,4,1,0,0.656152,0.718,5377,4189,145.0623024,22.000024
1218,South Dakota_Turner,-97.1487,43.3109,7.650757,0.08,3,0,0.1194,0.62449,0.668,8368,1600,145.5544933,21.749994
2330,South Dakota_Union,-96.6558,42.8311,284.034952,0.59,4,1,0,0.556173,0.588,16192,1210,143.8982213,20.950006
790,South Dakota_Walworth,-100.0308,45.4302,39.297128,0.16,4,1,0,0.677455,0.707,5336,1929,148.0509745,22.149988
3173,South Dakota_Yankton,-97.3947,43.0092,60.398008,0.58,5,1,0.14,0.579674,0.469,22742,1379,139.52159,23.149988
349,South Dakota_Ziebach,-101.6655,44.9788,0.646923,0.4749,3,0,0.0165,0.321344,0.792,2656,5104,131.4006024,19.950006
9922,Tennessee_Anderson,-84.1997,36.1268,131.708243,0.76,5,1,0.6,0.607589,0.558,77558,893,127.9300652,21.950006
7417,Tennessee_Bedford,-86.4555,35.5112,80.484386,0.37,5,1,0.14,0.506722,0.709,50179,1230,147.8108372,25.249994
1992,Tennessee_Benton,-88.0685,36.0711,22.113901,0.13,5,1,0,0.685335,0.663,16131,1130,123.4889344,24.969995
2580,Tennessee_Bledsoe,-85.2061,35.5994,21.008586,0.18,3,1,0,0.581739,0.742,15223,1053,169.4803915,23.450006
18134,Tennessee_Blount,-83.9285,35.6894,94.929627,0.66,5,1,0.53,0.609505,0.585,134751,1467,134.5741405,25.000024
17371,Tennessee_Bradley,-84.8572,35.1574,138.674399,0.63,5,1,0.33,0.549497,0.69,109071,859,159.2632322,25.550012
4768,Tennessee_Campbell,-84.1511,36.4036,133.477499,0.82,5,1,0.43,0.622649,0.668,39837,1290,119.6877275,22.716669
2162,Tennessee_Cannon,-86.0574,35.8099,47.659058,0.31,4,1,0.1612,0.585834,0.769,14847,688,145.6186435,24.649988
4266,Tennessee_Carroll,-88.4519,35.9737,39.744366,0.35,5,1,0,0.615195,0.649,27779,1554,153.569243,24.950006
7856,Tennessee_Carter,-82.1259,36.2897,99.446206,0.65,5,1,0.93,0.633558,0.683,56418,900,139.2463398,21.425012
5253,Tennessee_Cheatham,-87.089,36.2614,80.694227,0,5,1,0,0.491298,0.626,41101,796,127.8071093,24.749994
2699,Tennessee_Chester,-88.6096,35.4253,23.385243,0.5175,5,1,0.1162,0.549497,0.734,17432,741,154.8301973,25.699976
3676,Tennessee_Claiborne,-83.6595,36.4832,63.671573,0.83,5,1,0.11,0.601781,0.652,32023,1144,114.7924929,22.983331
1192,Tennessee_Clay,-85.5393,36.5515,31.389068,0.5988,4,1,0.1325,0.686891,0.773,7629,672,156.2459038,23.649988
5510,Tennessee_Cocke,-83.1183,35.9279,107.366015,1,5,1,0.38,0.62449,0.599,36225,1147,152.1048999,25.030023
7980,Tennessee_Coffee,-86.0731,35.4909,82.934584,0.43,5,1,0.18,0.560557,0.663,57632,1126,138.4647418,24.35
2736,Tennessee_Crockett,-89.1492,35.8183,30.447721,0.3988,5,1,0.2438,0.583792,0.666,14180,688,192.9478138,25.683313
8190,Tennessee_Cumberland,-84.9984,35.9527,28.245114,0.69,5,1,0.32,0.76881,0.616,61603,1774,132.9480707,22.483331
100965,Tennessee_Davidson,-86.7865,36.1701,630.492043,0.74,5,1,0.29,0.419125,0.493,694176,1360,145.4458235,24.416681
1878,Tennessee_Decatur,-88.1104,35.6005,46.450762,0.3972,5,1,0.0145,0.674256,0.714,11601,894,161.8825963,25.450006
3214,Tennessee_DeKalb,-85.8369,35.9762,61.129438,0.31,5,1,0.1939,0.579674,0.695,20837,852,154.2448529,24.399988
7982,Tennessee_Dickson,-87.3589,36.1467,63.563559,0.76,5,1,0.11,0.523945,0.653,54376,1273,146.7927027,24.950006
6386,Tennessee_Dyer,-89.4154,36.0593,51.304426,0.36,5,1,0.24,0.556173,0.723,36693,1364,174.038645,25.35
6024,Tennessee_Fayette,-89.414,35.1962,44.462433,0.5236,5,1,0.3491,0.618941,0.575,41620,1829,144.7381067,25.975
2735,Tennessee_Fentress,-84.9287,36.3813,24.187866,0.5445,4,1,0.0774,0.631762,0.747,18787,1292,145.57939,23.683313
6115,Tennessee_Franklin,-86.092,35.1563,42.946394,0.36,5,1,0.2,0.601781,0.692,42485,1490,143.9331529,24.699976
8280,Tennessee_Gibson,-88.9336,35.9944,61.250551,0.23,5,1,0,0.57341,0.679,49159,1564,168.4330438,25.249994
4549,Tennessee_Giles,-87.0399,35.2022,26.331601,0.87,5,1,0,0.607589,0.708,29530,1582,154.0467321,24.699976
3100,Tennessee_Grainger,-83.5125,36.2747,38.795818,0.7725,5,1,0.1988,0.609505,0.612,23565,783,131.5510291,23.899988
9414,Tennessee_Greene,-82.8469,36.1747,82.99286,0.42,5,1,0.82,0.633558,0.631,69571,1617,135.3150019,23.649988
2056,Tennessee_Grundy,-85.7214,35.3843,23.87177,0.408,5,1,0.1539,0.626321,0.802,13485,935,152.4657026,24.183313
10272,Tennessee_Hamblen,-83.2659,36.2199,88.874936,0.81,5,1,0.25,0.577598,0.677,65110,455,157.7637844,24.749994
52048,Tennessee_Hamilton,-85.1665,35.1767,285.191829,0.61,5,1,0.15,0.556173,0.555,371662,1491,140.0412202,23.649988
757,Tennessee_Hancock,-83.2238,36.5269,12.663534,0.23,3,1,0,0.618941,0.75,6493,578,116.5870938,23.683313
4166,Tennessee_Hardeman,-88.9916,35.2077,32.294498,0.2,4,1,0,0.569175,0.661,24836,1737,167.7403769,25.649988
4267,Tennessee_Hardin,-88.1859,35.1973,43.398102,0.29,5,1,0,0.652764,0.688,25583,1544,166.7904468,25.899988
7360,Tennessee_Hawkins,-82.9489,36.4436,78.828668,0.32,5,1,0,0.618941,0.659,56775,1294,129.6345222,23.683313
3127,Tennessee_Haywood,-89.2854,35.5833,20.966767,0.4366,5,1,0.2541,0.564891,0.623,17002,1383,183.9195389,25.550012
4287,Tennessee_Henderson,-88.386,35.6558,61.624286,0.67,5,1,0,0.569175,0.688,28076,1362,152.6926913,25.416681
4223,Tennessee_Henry,-88.3012,36.3316,79.260005,0.78,5,1,0.44,0.65951,0.638,32056,1537,131.7382081,24.683313
3455,Tennessee_Hickman,-87.4764,35.8061,30.793519,0.59,4,1,0,0.54498,0.692,25387,1586,136.0932761,24.85
1405,Tennessee_Houston,-87.7188,36.2887,15.360131,0.15,4,1,0.11,0.638895,0.696,8292,536,169.4404245,24.978571
2323,Tennessee_Humphreys,-87.7799,36.0396,51.945436,0.41,4,1,0,0.599824,0.698,18590,1442,124.9596557,25.475
1556,Tennessee_Jackson,-85.6724,36.3638,18.172602,0.5448,3,1,0.1495,0.645894,0.744,11864,828,131.1530681,23.450006
7397,Tennessee_Jefferson,-83.4515,36.0482,97.627216,0.69,5,1,0.32,0.607589,0.611,55307,814,133.7443723,24.450006
2702,Tennessee_Johnson,-81.8489,36.4552,37.678381,0,5,1,0,0.652764,0.702,17849,784,151.3810297,22.500024
58797,Tennessee_Knox,-83.9464,35.9951,290.599594,0.87,5,1,0.51,0.514201,0.519,475609,1362,123.6246581,24.216669
1788,Tennessee_Lake,-89.4892,36.3418,19.679626,0.5439,5,1,0.2396,0.516661,0.756,6988,502,255.8672009,24.899988
4006,Tennessee_Lauderdale,-89.6302,35.7589,23.11025,0.64,5,1,0.07,0.516661,0.729,25451,1315,157.4004951,25.649988
7055,Tennessee_Lawrence,-87.3979,35.2168,47.434833,0.29,5,1,0.09,0.571298,0.73,44432,1601,158.7819589,25.216669
1971,Tennessee_Lewis,-87.4902,35.5285,32.672239,0.5122,5,1,0.0531,0.629957,0.731,12363,732,159.4273235,24.983331
5206,Tennessee_Lincoln,-86.5891,35.1374,53.931566,0.41,5,1,0.84,0.59588,0.684,34540,1478,150.7237985,25.183313
6964,Tennessee_Loudon,-84.3115,35.7394,79.949357,0.79,5,1,0.4,0.709485,0.487,54910,641,126.8257148,24.649988
4232,Tennessee_Macon,-86.0078,36.5316,31.124485,0.51,5,1,0,0.526341,0.77,24827,795,170.4595803,23.450006
14049,Tennessee_Madison,-88.8408,35.6118,114.795395,0.89,5,1,0.73,0.533441,0.586,98360,1447,142.8324522,25.716669
4035,Tennessee_Marion,-85.6227,35.13,65.478423,0.5029,5,1,0.2466,0.601781,0.675,28924,1327,139.5035265,22.500024
5144,Tennessee_Marshall,-86.7642,35.458,47.111604,0.54,5,1,0,0.526341,0.688,35016,974,146.9042723,24.716669
15571,Tennessee_Maury,-87.0746,35.6187,86.04575,0.56,5,1,0.21,0.519104,0.513,99590,1595,156.3510393,25.050012
7757,Tennessee_McMinn,-84.6152,35.4281,64.292134,0.49,5,1,0.06,0.603727,0.698,54208,1119,143.0969599,24.950006
3557,Tennessee_McNairy,-88.5648,35.1747,36.272539,0.5584,4,1,0.1308,0.62449,0.64,25696,1459,138.4262142,25.483331
1654,Tennessee_Meigs,-84.8148,35.5156,21.789159,0.5912,5,1,0.26,0.629957,0.475,12532,561,131.9821258,24.899988
7057,Tennessee_Monroe,-84.249,35.4455,53.524313,0.78,5,1,0.57,0.626321,0.666,47177,1690,149.5856032,24.399988
24432,Tennessee_Montgomery,-87.3855,36.4961,123.321798,0.71,5,1,0.33,0.317179,0.572,214251,1408,114.0344736,25.183313
1185,Tennessee_Moore,-86.3623,35.2772,30.02772,0.5012,4,1,0.3226,0.644157,0.83,6438,338,184.0633737,24.433344
2882,Tennessee_Morgan,-84.6488,36.1325,22.322489,0.6493,4,1,0.3309,0.547245,0.607,21431,1353,134.4780925,23.383325
5185,Tennessee_Obion,-89.1492,36.3573,51.118195,0.31,5,1,0.4,0.611412,0.717,30131,1438,172.081909,24.699976
3459,Tennessee_Overton,-85.2899,36.3412,48.739147,0.35,5,1,0.07,0.615195,0.727,22566,1126,153.2837011,23.749994
1236,Tennessee_Perry,-87.8614,35.6371,23.605282,0.4024,3,1,0.0085,0.626321,0.709,8099,1095,152.6114335,25.450006
834,Tennessee_Pickett,-85.0776,36.5561,15.215453,0.5317,3,1,0.035,0.723821,0.65,5061,452,164.7895673,24.016687
2427,Tennessee_Polk,-84.5208,35.1225,29.6811,0.6623,4,1,0.3031,0.6208,0.674,16835,1146,144.1639442,24.183313
13065,Tennessee_Putnam,-85.5065,36.1401,95.070617,0.92,5,1,0.59,0.547245,0.606,80929,1043,161.4378035,23.925012
5187,Tennessee_Rhea,-84.9308,35.6054,64.095149,0.52,5,1,0.11,0.577598,0.668,33443,871,155.0997219,23.85
7498,Tennessee_Roane,-84.5246,35.8492,78.094213,0.82,5,1,0.71,0.654462,0.651,53841,1023,139.2619008,24.983331
11264,Tennessee_Robertson,-86.8735,36.5245,93.011752,0.4,5,1,0.62,0.488664,0.616,72275,1234,155.8491871,23.709985
49384,Tennessee_Rutherford,-86.4107,35.8459,137.212053,0.73,5,1,0.35,0.360611,0.608,339261,1616,145.5634453,25.216669
3522,Tennessee_Scott,-84.5036,36.4233,46.140624,0.25,5,1,0,0.540407,0.727,22090,1381,159.43866,23.050012
2074,Tennessee_Sequatchie,-85.4102,35.3698,62.147081,0.4368,5,1,0.1594,0.609505,0.755,15176,689,136.6631523,23.016687
15659,Tennessee_Sevier,-83.5224,35.7808,111.063279,0.91,5,1,0.3268,0.591894,0.627,99244,1548,157.7828383,24.450006
119942,Tennessee_Shelby,-89.8969,35.1865,374.672349,0.86,5,1,0.51,0.44969,0.6,936017,2033,128.140835,25.975
3236,Tennessee_Smith,-85.9541,36.2536,58.852789,0.58,5,1,0,0.538099,0.758,20285,843,159.5267439,23.749994
1523,Tennessee_Stewart,-87.8392,36.5024,27.715132,0.47,4,1,0.1875,0.613308,0.691,13859,1278,109.8924886,24.199976
20051,Tennessee_Sullivan,-82.3041,36.5124,147.979412,0.6,5,1,0.71,0.638895,0.556,158755,1113,126.3015338,22.490015
28357,Tennessee_Sumner,-86.4592,36.4682,133.355219,0.57,5,1,0.26,0.516661,0.637,195561,1407,145.0033493,23.85
9053,Tennessee_Tipton,-89.7369,35.5019,43.543109,0.25,5,1,0.4,0.480649,0.714,61918,1226,146.2095029,25.450006
2729,Tennessee_Trousdale,-86.1609,36.3903,24.753242,0.55,5,1,0,0.488664,0.722,11455,302,238.2365779,23.983331
2300,Tennessee_Unicoi,-82.4371,36.1089,82.303273,0.47,5,1,0.1,0.674256,0.569,17755,483,129.5409744,23.149988
2140,Tennessee_Union,-83.8365,36.2859,25.191173,0.7782,5,1,0.3062,0.569175,0.732,20187,640,106.0088176,24.030023
950,Tennessee_Van Buren,-85.4522,35.6986,13.179572,0.4918,3,1,0.1871,0.656152,0.572,5947,711,159.7444089,24.85
6186,Tennessee_Warren,-85.7797,35.6728,60.796796,0.42,5,1,0.08,0.560557,0.7,41605,1124,148.6840524,24.450006
16938,Tennessee_Washington,-82.4945,36.2947,148.935841,0.84,5,1,0.48,0.569175,0.528,130367,854,129.925518,23.899988
3297,Tennessee_Wayne,-87.7864,35.2387,24.81897,0.22,4,1,0,0.59588,0.684,16524,1905,199.5279593,25.435724
4748,Tennessee_Weakley,-88.7199,36.299,31.834974,0.31,5,1,0.11,0.57341,0.726,33334,1506,142.4371513,24.450006
4142,Tennessee_White,-85.4559,35.9293,43.379406,0.57,5,1,0,0.615195,0.672,27707,983,149.4929079,24.189996
32743,Tennessee_Williamson,-86.8928,35.891,123.127518,0.74,5,1,0.22,0.440781,0.473,245348,1513,133.4553369,24.950006
22089,Tennessee_Wilson,-86.2978,36.155,104.443033,0.83,5,1,0.54,0.514201,0.6,148130,1511,149.1190171,25.450006
6498,Texas_Anderson,-95.6535,31.8153,71.489006,0.47,5,1,0.3,0.491298,0.534,57805,2792,112.4124211,26.935724
2069,Texas_Andrews,-102.6377,32.3047,107.38453,0.8,4,1,0,0.371627,0.534,18879,3888,109.5926691,27.950006
10842,Texas_Angelina,-94.609,31.2546,133.395807,0.9,5,1,0.55,0.526341,0.534,86796,2239,124.9135905,27.461115
1862,Texas_Aransas,-96.9995,28.1056,4.767972,0.59,5,1,0.2788,0.725225,0.534,23814,754,78.18930041,28.921442
894,Texas_Archer,-98.6875,33.6157,19.660735,0.3626,3,0,0.1722,0.605663,0.534,8730,2398,102.4054983,27.249994
232,Texas_Armstrong,-101.3575,34.9651,99.18178,0.5188,3,0,0.145,0.635346,0.534,1869,2367,124.1305511,24.950006
7052,Texas_Atascosa,-98.5273,28.8933,90.26947,0.55,5,1,0.57,0.491298,0.534,51724,3164,136.3390302,29.699976
2650,Texas_Austin,-96.2774,29.8855,108.789572,0.31,5,1,0,0.583792,0.534,29972,1700,88.4158548,28.209985
899,Texas_Bailey,-102.83,34.0685,102.113114,0.18,4,1,0.12,0.488664,0.534,6697,2143,134.2392116,25.649988
1798,Texas_Bandera,-99.246,29.7462,14.733772,0.5275,4,1,0.2675,0.715286,0.534,23861,2066,75.35308663,27.916681
11956,Texas_Bastrop,-97.3121,30.1037,72.291029,1,5,1,0,0.491298,0.534,91601,2320,130.5225925,28.450006
312,Texas_Baylor,-99.2135,33.6164,65.137528,0.07,4,1,0.12,0.69152,0.534,3518,2334,88.68675384,27.475
4422,Texas_Bee,-97.7422,28.4176,68.523273,0.8,4,1,0.49,0.425442,0.534,32513,2280,136.0071356,29.9125
31061,Texas_Bell,-97.4785,31.0374,229.505723,0.91,5,1,0.49,0.371627,0.534,369927,2817,83.96521476,27.516687
275167,Texas_Bexar,-98.5202,29.4493,511.306673,0.66,5,1,0.55,0.415926,0.534,2026823,3253,135.7627183,27.699976
937,Texas_Blanco,-98.4,30.2664,91.621405,0.685,4,1,0.4175,0.685335,0.534,12269,1848,76.37134241,28.749994
33,Texas_Borden,-101.4317,32.7436,3.118553,0.4325,3,0,0.1425,0.716722,0.534,706,2347,46.74220963,27.692834
2003,Texas_Bosque,-97.6361,31.8998,52.811475,0.3,4,1,0,0.693051,0.534,18603,2596,107.6708058,26.749994
9480,Texas_Bowie,-94.4183,33.4463,162.317294,0.74,5,1,0.35,0.535777,0.534,93481,2391,101.4109819,26.399988
47482,Texas_Brazoria,-95.4456,29.1876,86.293779,0.96,5,1,0.4,0.40616,0.534,380518,3778,124.7825333,27.725
30369,Texas_Brazos,-96.3021,30.6636,275.717754,0.58,5,1,0.36,0.3044,0.534,232555,1531,130.5884629,27.950006
987,Texas_Brewster,-103.252,29.8101,77.868732,0.29,3,1,0.03,0.647624,0.534,9237,16038,106.8528743,29.425012
195,Texas_Briscoe,-101.2085,34.5303,6.163127,0.3911,3,0,0.0956,0.679044,0.534,1487,2335,131.1365165,25.716669
1010,Texas_Brooks,-98.2181,27.031,218.069085,0.8475,4,1,0.4963,0.523945,0.534,6964,2444,145.031591,31.950006
5197,Texas_Brown,-98.9991,31.7743,124.332615,0.93,5,1,0.34,0.601781,0.534,37633,2478,138.0968831,26.649988
2759,Texas_Burleson,-96.6216,30.4927,137.283688,0.55,4,1,0,0.62449,0.534,18514,1753,149.0223615,28.192834
6071,Texas_Burnet,-98.1819,30.788,72.886962,0.66,5,1,0.12,0.649345,0.534,49653,2645,122.2685437,27.649988
6829,Texas_Caldwell,-97.6181,29.8367,60.558787,0.91,5,1,0.11,0.469686,0.534,43979,1417,155.2786557,28.699976
3121,Texas_Calhoun,-96.6163,28.4705,62.997423,0.52,5,1,0.07,0.553961,0.534,21001,1935,148.6119709,29.189996
1370,Texas_Callahan,-99.3733,32.2976,89.559627,0.4588,4,1,0.1363,0.618941,0.534,14110,2334,97.09425939,26.950006
57784,Texas_Cameron,-97.4814,26.1452,277.007695,0.89,5,1,0.5,0.452613,0.534,424180,2611,136.2251874,28.689996
1623,Texas_Camp,-94.9779,32.972,83.168701,0.73,5,1,0.24,0.579674,0.534,13060,526,124.2725881,26.674982
665,Texas_Carson,-101.3543,35.4037,29.849097,0.465,4,1,0.1463,0.569175,0.534,5854,2393,113.5975401,25.983331
3072,Texas_Cass,-94.3465,33.075,41.966379,0.6516,4,1,0.2454,0.645894,0.534,29879,2487,102.8146859,26.699976
1131,Texas_Castro,-102.2617,34.5302,20.874941,0.05,3,0,0,0.506722,0.534,7396,2329,152.9204976,25.749994
6814,Texas_Chambers,-94.6715,29.7097,101.001925,0.34,5,1,0.49,0.392728,0.534,45590,1650,149.4626014,27.716669
5240,Texas_Cherokee,-95.1656,31.8373,80.893034,0.61,5,1,0.38,0.556173,0.534,52875,2751,99.10165485,26.899988
1387,Texas_Childress,-100.2078,34.5293,164.62088,0.54,4,1,0,0.464082,0.534,7143,1848,194.1761165,26.85
1144,Texas_Clay,-98.2077,33.7869,59.837131,0.11,4,1,0.25,0.657835,0.534,10550,2892,108.436019,26.683313
360,Texas_Cochran,-102.8284,33.6043,9.579833,0,3,0,0,0.516661,0.534,2897,2008,124.2664826,26.016687
549,Texas_Coke,-100.5298,31.8891,25.701335,0.4387,3,0,0.1125,0.733538,0.534,3323,2403,165.2121577,27.990015
885,Texas_Coleman,-99.4524,31.7674,55.17128,0.6,4,1,0,0.686891,0.534,8100,3319,109.2592593,26.649988
106605,Texas_Collin,-96.5726,33.1882,315.074294,0.91,5,1,0.33,0.375228,0.534,1072069,2295,99.43856226,25.425012
349,Texas_Collingsworth,-100.27,34.9649,8.810798,0.08,3,0,0,0.581739,0.534,2877,2382,121.3069169,25.683313
2103,Texas_Colorado,-96.5274,29.6221,45.958959,0.85,4,1,0.08,0.640657,0.534,21610,2522,97.31605738,27.927789
15211,Texas_Comal,-98.2765,29.8081,272.941116,0.77,5,1,0.49,0.57341,0.534,164812,1489,92.29303691,28.749994
1733,Texas_Comanche,-98.5588,31.9485,53.369942,0.49,4,1,0.19,0.689984,0.534,13750,2455,126.0363636,26.716669
627,Texas_Concho,-99.8647,31.3264,102.950564,0.12,3,0,0.0841,0.57551,0.534,2827,2573,221.7898833,28.149988
4267,Texas_Cooke,-97.2124,33.6398,133.243833,0.69,5,1,0.36,0.57551,0.534,41393,2328,103.0850627,25.199976
8527,Texas_Coryell,-97.7994,31.3908,123.105729,1,5,1,0.45,0.333564,0.534,76737,2737,111.1197988,27.183313
200,Texas_Cottle,-100.2785,34.0778,15.78999,0.3213,3,0,0.0703,0.647624,0.534,1363,2335,146.7351431,27.35
665,Texas_Crane,-102.5143,31.4305,111.461662,0.57,4,1,0,0.42856,0.534,4765,2036,139.5592865,30.183313
674,Texas_Crockett,-101.4134,30.7237,55.332698,0.3325,4,1,0.0788,0.506722,0.534,3513,7274,191.8588101,30.749994
839,Texas_Crosby,-101.3,33.6143,38.871889,0,3,1,0.1048,0.581739,0.534,5567,2335,150.7095384,26.450006
370,Texas_Culberson,-104.5186,31.4451,95.835187,0,4,1,0,0.601781,0.534,2149,9879,172.1731038,21.510004
1027,Texas_Dallam,-102.6021,36.2779,148.212359,0.56,4,1,0,0.375228,0.534,7273,3899,141.2072047,24.016687
343824,Texas_Dallas,-96.778,32.7667,759.893276,0.92,5,1,0.45,0.367991,0.534,2635888,2353,130.4395331,26.649988
1838,Texas_Dawson,-101.9477,32.7426,129.895593,0.82,4,1,0.11,0.493913,0.534,12974,2337,141.6679513,27.199976
3103,Texas_Deaf Smith,-102.6054,34.9652,30.239253,0.23,4,1,0,0.437763,0.534,18277,3881,169.7762215,25.716669
440,Texas_Delta,-95.6692,33.3857,11.266494,0.7438,3,1,0.335,0.618941,0.534,5349,720,82.25836605,25.950006
86996,Texas_Denton,-97.1169,33.2052,348.478718,0.87,5,1,0.32,0.341494,0.534,919324,2468,94.63040234,25.649988
2080,Texas_DeWitt,-97.3568,29.081,84.174276,0.35,4,1,0.25,0.603727,0.534,20174,2358,103.1030039,29.500024
